tanggal,suhu_rata,kelembapan,curah_hujan,lama_penyinaran,angin,stasiun
04-06-2012,21.3,90.0,0.0,4.5,1.0,96751
05-06-2012,21.5,89.0,0.0,2.5,0.0,96751
06-06-2012,22.2,88.0,2.0,0.0,1.0,96751
07-06-2012,21.6,88.0,33.0,1.2,0.0,96751
08-06-2012,22.5,85.0,9.0,4.5,0.0,96751
09-06-2012,21.4,84.0,7.0,4.5,0.0,96751
10-06-2012,21.7,90.0,0.0,0.1,0.0,96751
11-06-2012,21.8,86.0,0.0,0.6,0.0,96751
12-06-2012,22.1,85.0,2.0,2.1,0.0,96751
13-06-2012,22.5,85.0,0.0,4.9,0.0,96751
14-06-2012,22.2,85.0,0.0,1.3,0.0,96751
15-06-2012,21.1,86.0,0.0,5.6,1.0,96751
16-06-2012,21.9,75.0,0.0,3.3,0.0,96751
17-06-2012,20.2,73.0,0.0,6.0,1.0,96751
18-06-2012,22.0,76.0,0.0,5.7,0.0,96751
19-06-2012,23.5,66.0,0.0,5.0,1.0,96751
20-06-2012,22.2,76.0,0.0,6.3,1.0,96751
21-06-2012,22.3,74.0,0.0,6.3,0.0,96751
22-06-2012,21.4,86.0,0.0,6.0,0.0,96751
23-06-2012,21.1,86.0,4.0,2.7,0.0,96751
24-06-2012,21.5,79.0,0.0,4.6,0.0,96751
25-06-2012,21.3,72.0,0.0,4.5,0.0,96751
26-06-2012,20.7,77.0,0.0,4.1,0.0,96751
27-06-2012,20.4,76.0,0.0,5.3,0.0,96751
28-06-2012,21.0,75.0,0.0,5.6,0.0,96751
29-06-2012,20.9,82.0,0.0,3.1,0.0,96751
30-06-2012,21.0,81.0,0.0,3.2,0.0,96751
01-07-2012,21.1,72.0,0.0,5.8,0.0,96751
02-07-2012,21.8,66.0,0.0,5.9,1.0,96751
03-07-2012,20.6,86.0,0.0,5.6,0.0,96751
04-07-2012,20.3,89.0,25.0,3.5,1.0,96751
05-07-2012,20.5,84.0,7.0,1.7,0.0,96751
06-07-2012,20.7,89.0,2.0,2.3,0.0,96751
08-07-2012,21.1,85.0,0.0,4.6,0.0,96751
09-07-2012,21.1,86.0,1.0,3.1,1.0,96751
10-07-2012,21.2,84.0,0.0,2.3,0.0,96751
11-07-2012,20.5,87.0,0.0,2.5,0.0,96751
12-07-2012,21.4,76.0,0.0,2.3,0.0,96751
13-07-2012,21.4,82.0,2.0,3.9,0.0,96751
14-07-2012,20.5,84.0,0.0,4.7,1.0,96751
15-07-2012,21.0,86.0,0.0,3.1,0.0,96751
16-07-2012,21.7,80.0,0.0,2.9,0.0,96751
17-07-2012,20.4,86.0,2.0,3.7,0.0,96751
18-07-2012,20.4,85.0,0.0,2.5,0.0,96751
19-07-2012,21.2,84.0,0.0,4.3,0.0,96751
20-07-2012,20.7,86.0,1.0,5.2,0.0,96751
21-07-2012,21.3,83.0,1.0,2.5,1.0,96751
22-07-2012,20.9,83.0,0.0,4.9,0.0,96751
23-07-2012,20.5,76.0,0.0,5.5,1.0,96751
24-07-2012,20.4,84.0,0.0,5.9,0.0,96751
25-07-2012,20.5,82.0,0.0,4.7,0.0,96751
26-07-2012,20.4,82.0,0.0,5.1,0.0,96751
27-07-2012,21.8,75.0,0.0,4.7,0.0,96751
28-07-2012,21.1,77.0,0.0,3.9,1.0,96751
29-07-2012,20.6,82.0,0.0,4.5,1.0,96751
30-07-2012,21.0,78.0,0.0,6.1,0.0,96751
31-07-2012,20.7,75.0,0.0,4.6,0.0,96751
02-08-2012,20.3,76.0,0.0,4.1,0.0,96751
03-08-2012,20.3,74.0,0.0,5.0,0.0,96751
04-08-2012,21.7,78.0,0.0,4.9,1.0,96751
05-08-2012,22.5,75.0,0.0,3.9,1.0,96751
06-08-2012,21.2,83.0,0.0,6.1,0.0,96751
07-08-2012,21.0,86.0,10.0,3.1,0.0,96751
08-08-2012,20.7,80.0,0.0,3.4,0.0,96751
09-08-2012,20.3,81.0,0.0,5.9,0.0,96751
10-08-2012,21.1,76.0,0.0,5.5,0.0,96751
11-08-2012,22.0,76.0,0.0,6.3,2.0,96751
12-08-2012,21.0,83.0,0.0,3.5,0.0,96751
13-08-2012,22.0,82.0,0.0,2.3,0.0,96751
14-08-2012,20.9,78.0,0.0,3.8,0.0,96751
15-08-2012,20.7,74.0,0.0,4.2,1.0,96751
16-08-2012,19.9,73.0,0.0,4.9,0.0,96751
17-08-2012,20.7,76.0,0.0,4.2,0.0,96751
18-08-2012,21.1,72.0,0.0,6.1,0.0,96751
19-08-2012,21.4,75.0,0.0,4.1,2.0,96751
20-08-2012,21.1,73.0,0.0,5.3,1.0,96751
21-08-2012,21.2,73.0,0.0,5.2,1.0,96751
22-08-2012,20.8,78.0,0.0,4.5,1.0,96751
24-08-2012,20.9,79.0,0.0,4.2,0.0,96751
25-08-2012,21.0,75.0,0.0,3.5,0.0,96751
26-08-2012,21.1,74.0,0.0,5.1,1.0,96751
27-08-2012,21.2,78.0,0.0,5.8,1.0,96751
29-08-2012,21.4,86.0,1.0,2.5,0.0,96751
30-08-2012,21.3,79.0,1.0,2.5,2.0,96751
31-08-2012,20.4,80.0,0.0,3.3,1.0,96751
01-09-2012,21.0,65.0,0.0,4.1,0.0,96751
02-09-2012,20.8,69.0,0.0,6.1,1.0,96751
03-09-2012,20.4,71.0,0.0,4.0,1.0,96751
04-09-2012,20.6,71.0,0.0,4.7,1.0,96751
05-09-2012,20.9,76.0,1.0,4.5,0.0,96751
06-09-2012,21.2,76.0,0.0,5.0,1.0,96751
07-09-2012,20.9,78.0,27.0,4.0,1.0,96751
08-09-2012,22.1,72.0,0.0,5.9,2.0,96751
09-09-2012,21.4,77.0,0.0,4.7,1.0,96751
10-09-2012,21.0,84.0,4.0,4.0,1.0,96751
11-09-2012,21.7,78.0,36.0,4.1,1.0,96751
12-09-2012,20.5,64.0,0.0,5.4,1.0,96751
13-09-2012,20.8,78.0,0.0,6.5,0.0,96751
14-09-2012,21.6,76.0,0.0,6.5,1.0,96751
15-09-2012,22.7,77.0,0.0,4.3,1.0,96751
16-09-2012,21.8,80.0,3.0,3.9,0.0,96751
17-09-2012,21.1,87.0,0.0,4.9,0.0,96751
18-09-2012,22.2,81.0,2.0,4.0,0.0,96751
19-09-2012,21.7,83.0,0.0,5.6,0.0,96751
20-09-2012,21.4,84.0,0.0,4.3,1.0,96751
21-09-2012,21.6,88.0,17.0,2.9,1.0,96751
22-09-2012,21.7,73.0,1.0,2.2,0.0,96751
23-09-2012,21.7,84.0,0.0,4.7,0.0,96751
24-09-2012,22.0,81.0,9.0,3.5,0.0,96751
25-09-2012,21.3,80.0,0.0,5.1,0.0,96751
26-09-2012,21.3,75.0,0.0,3.2,0.0,96751
27-09-2012,22.0,76.0,0.0,4.7,2.0,96751
28-09-2012,21.7,73.0,0.0,4.1,0.0,96751
29-09-2012,21.5,83.0,0.0,5.3,0.0,96751
30-09-2012,21.7,84.0,22.0,4.8,0.0,96751
01-10-2012,22.0,83.0,0.0,4.5,0.0,96751
02-10-2012,21.3,89.0,0.0,2.7,0.0,96751
03-10-2012,22.2,80.0,9.0,1.3,1.0,96751
04-10-2012,20.9,87.0,0.0,3.5,0.0,96751
05-10-2012,20.7,88.0,5.0,2.8,0.0,96751
06-10-2012,21.2,82.0,22.0,2.8,0.0,96751
07-10-2012,20.1,93.0,2.0,1.2,0.0,96751
08-10-2012,21.1,86.0,3.0,1.7,0.0,96751
09-10-2012,21.0,90.0,8.0,2.3,0.0,96751
10-10-2012,21.7,82.0,19.0,1.4,1.0,96751
11-10-2012,22.2,79.0,50.0,5.5,1.0,96751
12-10-2012,21.8,88.0,0.0,5.9,1.0,96751
13-10-2012,22.0,78.0,0.0,4.5,2.0,96751
14-10-2012,22.3,79.0,0.0,6.1,1.0,96751
15-10-2012,21.6,85.0,0.0,5.1,1.0,96751
16-10-2012,22.7,81.0,1.0,2.2,1.0,96751
17-10-2012,21.6,84.0,0.0,5.2,1.0,96751
18-10-2012,21.8,84.0,18.0,3.1,1.0,96751
19-10-2012,21.9,86.0,20.0,4.4,1.0,96751
20-10-2012,21.5,86.0,1.0,3.6,1.0,96751
21-10-2012,20.6,90.0,22.0,0.9,1.0,96751
22-10-2012,21.5,88.0,35.0,2.4,0.0,96751
23-10-2012,22.0,72.0,0.0,4.8,1.0,96751
24-10-2012,21.8,78.0,0.0,5.9,0.0,96751
25-10-2012,21.8,82.0,0.0,5.5,0.0,96751
26-10-2012,22.4,88.0,8.0,4.7,0.0,96751
27-10-2012,21.2,92.0,33.0,4.1,1.0,96751
28-10-2012,21.4,89.0,0.0,1.2,0.0,96751
29-10-2012,22.6,83.0,0.0,1.9,0.0,96751
31-10-2012,21.8,88.0,4.0,1.5,0.0,96751
01-11-2012,22.3,83.0,14.0,5.8,0.0,96751
02-11-2012,21.7,85.0,0.0,7.6,2.0,96751
03-11-2012,21.4,93.0,10.0,4.3,0.0,96751
04-11-2012,20.8,92.0,5.0,0.0,0.0,96751
05-11-2012,21.2,90.0,5.0,2.2,0.0,96751
06-11-2012,21.2,90.0,8.0,1.9,0.0,96751
07-11-2012,21.5,86.0,2.0,3.1,0.0,96751
08-11-2012,21.7,89.0,0.0,4.6,1.0,96751
09-11-2012,21.8,92.0,7.0,5.2,0.0,96751
10-11-2012,21.6,88.0,1.0,0.4,0.0,96751
11-11-2012,20.9,89.0,7.0,5.2,0.0,96751
12-11-2012,21.6,88.0,20.0,2.4,0.0,96751
13-11-2012,21.7,88.0,1.0,1.1,0.0,96751
14-11-2012,20.6,94.0,15.0,3.2,1.0,96751
15-11-2012,21.8,88.0,14.0,0.5,0.0,96751
16-11-2012,21.7,88.0,2.0,3.4,0.0,96751
17-11-2012,22.7,85.0,24.0,3.9,0.0,96751
18-11-2012,20.0,94.0,13.0,2.4,0.0,96751
19-11-2012,20.4,92.0,48.0,0.6,0.0,96751
20-11-2012,20.8,92.0,35.0,0.1,0.0,96751
21-11-2012,20.6,92.0,6.0,0.0,0.0,96751
22-11-2012,20.9,90.0,14.0,1.9,0.0,96751
23-11-2012,21.3,90.0,13.0,0.2,0.0,96751
24-11-2012,19.4,90.0,42.0,3.4,1.0,96751
25-11-2012,21.4,84.0,24.0,3.4,2.0,96751
26-11-2012,20.5,92.0,10.0,6.9,0.0,96751
27-11-2012,22.0,84.0,9.0,3.3,0.0,96751
28-11-2012,21.1,90.0,15.0,4.2,1.0,96751
29-11-2012,21.6,86.0,1.0,4.2,0.0,96751
30-11-2012,20.8,92.0,1.0,3.3,0.0,96751
01-12-2012,21.8,89.0,11.0,2.8,0.0,96751
02-12-2012,22.4,85.0,23.0,5.0,1.0,96751
03-12-2012,21.4,87.0,1.0,3.3,0.0,96751
04-12-2012,21.3,88.0,0.0,2.4,0.0,96751
05-12-2012,22.4,82.0,7.0,1.8,1.0,96751
06-12-2012,21.2,86.0,0.0,2.3,1.0,96751
07-12-2012,21.5,88.0,12.0,1.5,0.0,96751
08-12-2012,21.0,93.0,4.0,5.1,1.0,96751
09-12-2012,22.1,88.0,63.0,0.6,0.0,96751
10-12-2012,20.7,93.0,22.0,7.0,0.0,96751
11-12-2012,22.0,90.0,55.0,1.8,0.0,96751
12-12-2012,20.5,89.0,0.0,2.7,0.0,96751
13-12-2012,21.0,90.0,21.0,2.5,0.0,96751
14-12-2012,20.4,93.0,0.0,1.9,0.0,96751
15-12-2012,21.8,87.0,17.0,1.5,1.0,96751
16-12-2012,21.2,89.0,2.0,7.0,0.0,96751
17-12-2012,20.6,91.0,10.0,2.5,0.0,96751
18-12-2012,20.6,94.0,16.0,2.7,0.0,96751
19-12-2012,21.8,84.0,3.0,1.2,1.0,96751
20-12-2012,21.2,87.0,1.0,5.9,1.0,96751
21-12-2012,20.5,88.0,11.0,2.7,0.0,96751
22-12-2012,21.1,89.0,8.0,2.1,0.0,96751
23-12-2012,20.7,90.0,43.0,1.1,0.0,96751
24-12-2012,21.3,86.0,62.0,3.2,0.0,96751
25-12-2012,20.9,90.0,0.0,4.6,0.0,96751
26-12-2012,22.0,86.0,17.0,2.0,1.0,96751
27-12-2012,22.0,89.0,1.0,2.4,0.0,96751
28-12-2012,21.7,90.0,2.0,3.0,0.0,96751
29-12-2012,21.8,91.0,4.0,1.5,0.0,96751
30-12-2012,21.2,93.0,3.0,1.5,0.0,96751
31-12-2012,19.9,94.0,4.0,2.1,0.0,96751
01-01-2013,21.3,89.0,10.0,1.4,1.0,96751
02-01-2013,21.6,90.0,47.0,5.2,0.0,96751
03-01-2013,21.4,89.0,0.0,2.2,1.0,96751
04-01-2013,20.0,97.0,0.0,2.0,1.0,96751
05-01-2013,20.8,85.0,26.0,0.0,2.0,96751
06-01-2013,20.0,94.0,42.0,3.4,1.0,96751
07-01-2013,20.4,91.0,8.0,0.0,1.0,96751
08-01-2013,20.3,92.0,9.0,0.0,0.0,96751
09-01-2013,19.3,98.0,71.0,0.5,2.0,96751
10-01-2013,21.8,83.0,66.0,0.0,2.0,96751
11-01-2013,20.6,93.0,2.0,3.6,1.0,96751
12-01-2013,19.8,92.0,21.0,0.0,1.0,96751
13-01-2013,19.8,98.0,26.0,0.1,2.0,96751
14-01-2013,19.8,97.0,33.0,0.0,0.0,96751
15-01-2013,19.2,98.0,100.0,0.0,0.0,96751
16-01-2013,19.6,100.0,54.0,0.0,2.0,96751
17-01-2013,19.6,98.0,70.0,0.0,1.0,96751
18-01-2013,19.6,98.0,98.0,0.0,1.0,96751
19-01-2013,20.6,93.0,24.0,0.0,0.0,96751
20-01-2013,21.2,88.0,8.0,0.0,0.0,96751
21-01-2013,21.3,94.0,7.0,0.8,0.0,96751
22-01-2013,20.2,92.0,0.0,0.8,1.0,96751
23-01-2013,19.6,95.0,42.0,1.4,1.0,96751
24-01-2013,20.3,90.0,27.0,0.5,0.0,96751
25-01-2013,21.1,92.0,12.0,0.0,0.0,96751
26-01-2013,21.2,88.0,5.0,0.6,0.0,96751
27-01-2013,20.6,88.0,24.0,2.8,0.0,96751
28-01-2013,20.7,90.0,3.0,2.4,1.0,96751
29-01-2013,21.7,89.0,2.0,1.2,1.0,96751
30-01-2013,21.1,92.0,0.0,3.0,0.0,96751
31-01-2013,20.1,92.0,14.0,0.6,0.0,96751
01-02-2013,21.4,84.0,69.0,1.6,2.0,96751
03-02-2013,21.1,86.0,28.0,1.0,4.0,96751
05-02-2013,20.6,94.0,13.0,1.4,2.0,96751
06-02-2013,21.0,90.0,24.0,2.0,3.0,96751
07-02-2013,21.2,89.0,9.0,2.1,3.0,96751
08-02-2013,21.2,88.0,16.0,5.0,3.0,96751
09-02-2013,21.1,88.0,0.0,7.4,3.0,96751
10-02-2013,20.7,90.0,4.0,3.3,1.0,96751
11-02-2013,21.4,92.0,2.0,1.4,2.0,96751
13-02-2013,20.6,88.0,70.0,1.2,2.0,96751
14-02-2013,20.5,94.0,16.0,3.8,3.0,96751
15-02-2013,21.1,85.0,7.0,1.6,2.0,96751
17-02-2013,19.8,96.0,27.0,0.0,4.0,96751
18-02-2013,20.0,96.0,9.0,0.2,5.0,96751
19-02-2013,20.1,95.0,12.0,0.0,3.0,96751
20-02-2013,20.9,90.0,3.0,0.4,3.0,96751
21-02-2013,20.5,94.0,9.0,0.8,4.0,96751
22-02-2013,20.1,92.0,2.0,1.0,6.0,96751
23-02-2013,20.0,95.0,3.0,0.0,3.0,96751
24-02-2013,21.3,84.0,15.0,0.1,4.0,96751
26-02-2013,22.2,80.0,0.0,2.1,4.0,96751
01-03-2013,21.7,90.0,7.0,3.0,1.0,96751
02-03-2013,22.4,85.0,2.0,3.0,2.0,96751
03-03-2013,21.8,84.0,4.0,5.4,0.0,96751
04-03-2013,20.5,97.0,15.0,4.8,2.0,96751
05-03-2013,19.4,90.0,130.0,0.0,0.0,96751
06-03-2013,21.7,89.0,34.0,0.2,0.0,96751
07-03-2013,22.3,76.0,0.0,4.4,1.0,96751
08-03-2013,21.9,84.0,0.0,7.8,0.0,96751
09-03-2013,20.8,92.0,2.0,5.2,0.0,96751
10-03-2013,21.4,89.0,15.0,3.2,0.0,96751
11-03-2013,22.4,82.0,3.0,1.0,0.0,96751
13-03-2013,22.7,82.0,25.0,4.6,1.0,96751
15-03-2013,21.3,81.0,1.0,3.2,1.0,96751
16-03-2013,21.3,83.0,12.0,5.0,0.0,96751
17-03-2013,21.4,82.0,16.0,4.4,0.0,96751
18-03-2013,21.6,82.0,0.0,4.6,0.0,96751
19-03-2013,21.5,86.0,1.0,3.8,1.0,96751
20-03-2013,21.3,89.0,13.0,4.2,1.0,96751
21-03-2013,20.6,88.0,8.0,3.0,0.0,96751
22-03-2013,21.4,90.0,51.0,4.5,0.0,96751
23-03-2013,21.2,90.0,2.0,2.8,0.0,96751
24-03-2013,21.5,92.0,2.0,2.9,0.0,96751
25-03-2013,21.5,92.0,5.0,4.2,0.0,96751
26-03-2013,21.6,89.0,1.0,0.2,1.0,96751
27-03-2013,21.1,92.0,1.0,3.8,0.0,96751
28-03-2013,22.1,79.0,3.0,3.0,0.0,96751
29-03-2013,22.6,84.0,4.0,5.4,2.0,96751
30-03-2013,22.1,86.0,0.0,7.3,1.0,96751
31-03-2013,22.1,86.0,48.0,3.4,1.0,96751
01-04-2013,21.2,84.0,2.0,6.8,0.0,96751
02-04-2013,21.6,94.0,60.0,1.4,0.0,96751
03-04-2013,22.3,92.0,33.0,2.4,0.0,96751
04-04-2013,21.8,90.0,4.0,2.4,0.0,96751
05-04-2013,22.4,90.0,5.0,2.4,0.0,96751
06-04-2013,21.8,89.0,2.0,3.8,1.0,96751
07-04-2013,21.8,90.0,24.0,0.2,0.0,96751
08-04-2013,22.6,83.0,12.0,1.4,0.0,96751
10-04-2013,22.2,89.0,4.0,4.5,0.0,96751
11-04-2013,21.1,91.0,1.0,2.2,0.0,96751
12-04-2013,21.9,83.0,30.0,4.4,0.0,96751
13-04-2013,21.9,90.0,6.0,1.7,0.0,96751
14-04-2013,22.7,86.0,0.0,0.1,0.0,96751
15-04-2013,23.1,86.0,4.0,3.6,1.0,96751
16-04-2013,22.1,85.0,5.0,2.9,0.0,96751
17-04-2013,21.8,91.0,17.0,4.2,0.0,96751
18-04-2013,20.2,95.0,19.0,2.0,0.0,96751
19-04-2013,20.7,88.0,24.0,0.6,1.0,96751
20-04-2013,22.2,84.0,10.0,4.9,0.0,96751
21-04-2013,21.6,94.0,0.0,6.2,0.0,96751
22-04-2013,20.6,94.0,24.0,0.0,0.0,96751
23-04-2013,21.4,90.0,18.0,0.6,0.0,96751
26-04-2013,22.0,91.0,6.0,3.2,0.0,96751
27-04-2013,21.2,85.0,0.0,3.0,0.0,96751
28-04-2013,22.7,84.0,34.0,4.6,1.0,96751
29-04-2013,22.5,86.0,0.0,6.9,0.0,96751
30-04-2013,22.5,88.0,0.0,6.2,0.0,96751
01-05-2013,21.7,87.0,0.0,6.2,1.0,96751
02-05-2013,21.4,86.0,27.0,3.7,0.0,96751
03-05-2013,22.0,81.0,0.0,3.3,0.0,96751
04-05-2013,22.8,82.0,1.0,5.3,0.0,96751
05-05-2013,23.3,84.0,0.0,7.6,0.0,96751
06-05-2013,22.7,85.0,0.0,7.0,0.0,96751
08-05-2013,21.9,90.0,34.0,3.1,0.0,96751
09-05-2013,20.9,93.0,2.0,3.8,0.0,96751
10-05-2013,21.7,91.0,9.0,2.0,0.0,96751
11-05-2013,21.6,91.0,58.0,2.6,1.0,96751
12-05-2013,21.5,91.0,21.0,2.4,0.0,96751
13-05-2013,21.7,90.0,9.0,2.5,1.0,96751
14-05-2013,22.0,83.0,0.0,0.9,0.0,96751
16-05-2013,23.5,82.0,0.0,2.8,0.0,96751
17-05-2013,22.3,84.0,0.0,5.0,0.0,96751
18-05-2013,22.8,82.0,4.0,5.8,0.0,96751
19-05-2013,21.7,83.0,1.0,3.8,1.0,96751
20-05-2013,21.9,85.0,92.0,4.4,0.0,96751
21-05-2013,21.8,92.0,7.0,7.0,0.0,96751
22-05-2013,21.5,90.0,6.0,0.1,0.0,96751
23-05-2013,22.0,86.0,7.0,4.6,0.0,96751
24-05-2013,21.9,86.0,20.0,4.9,0.0,96751
25-05-2013,21.3,94.0,71.0,5.6,0.0,96751
26-05-2013,21.2,89.0,65.0,0.2,0.0,96751
27-05-2013,21.1,92.0,9.0,3.0,0.0,96751
28-05-2013,22.1,86.0,0.0,0.0,0.0,96751
29-05-2013,22.0,84.0,4.0,2.0,1.0,96751
30-05-2013,21.0,92.0,17.0,5.3,1.0,96751
31-05-2013,20.9,93.0,30.0,3.6,0.0,96751
01-06-2013,22.2,88.0,0.0,0.9,0.0,96751
02-06-2013,22.2,81.0,0.0,3.2,0.0,96751
03-06-2013,21.9,79.0,1.0,5.0,0.0,96751
04-06-2013,21.6,87.0,1.0,0.6,0.0,96751
05-06-2013,21.5,90.0,3.0,2.9,0.0,96751
06-06-2013,21.1,92.0,7.0,3.0,0.0,96751
07-06-2013,22.1,82.0,4.0,0.0,1.0,96751
08-06-2013,22.1,84.0,0.0,4.1,0.0,96751
09-06-2013,22.1,80.0,1.0,3.3,0.0,96751
10-06-2013,21.7,87.0,9.0,6.2,0.0,96751
12-06-2013,20.7,92.0,6.0,4.6,0.0,96751
13-06-2013,20.1,90.0,16.0,0.0,0.0,96751
14-06-2013,22.7,81.0,35.0,0.0,0.0,96751
15-06-2013,21.8,85.0,0.0,2.2,1.0,96751
16-06-2013,21.9,86.0,21.0,4.0,1.0,96751
17-06-2013,21.4,89.0,17.0,6.6,0.0,96751
18-06-2013,21.9,87.0,1.0,0.2,1.0,96751
20-06-2013,21.9,82.0,0.0,3.0,0.0,96751
21-06-2013,22.0,82.0,0.0,3.7,0.0,96751
24-06-2013,22.5,77.0,0.0,4.5,0.0,96751
25-06-2013,22.2,79.0,0.0,7.7,0.0,96751
26-06-2013,22.1,82.0,0.0,7.2,0.0,96751
27-06-2013,21.6,78.0,0.0,7.4,1.0,96751
28-06-2013,21.1,84.0,0.0,7.7,0.0,96751
30-06-2013,21.5,87.0,1.0,6.1,1.0,96751
01-07-2013,22.4,83.0,3.0,5.7,1.0,96751
02-07-2013,19.8,93.0,0.0,3.0,0.0,96751
03-07-2013,20.7,92.0,12.0,1.0,0.0,96751
04-07-2013,19.7,91.0,10.0,1.2,1.0,96751
05-07-2013,21.2,82.0,2.0,0.4,2.0,96751
06-07-2013,21.5,79.0,2.0,0.0,1.0,96751
07-07-2013,21.0,82.0,0.0,3.0,0.0,96751
08-07-2013,21.3,76.0,0.0,7.4,0.0,96751
09-07-2013,20.9,87.0,0.0,6.1,0.0,96751
10-07-2013,20.6,92.0,22.0,3.0,0.0,96751
11-07-2013,20.9,88.0,0.0,1.8,0.0,96751
12-07-2013,21.0,92.0,19.0,3.3,1.0,96751
13-07-2013,19.7,94.0,20.0,5.0,1.0,96751
14-07-2013,21.5,81.0,76.0,1.2,0.0,96751
16-07-2013,21.9,80.0,4.0,2.1,0.0,96751
17-07-2013,20.6,87.0,0.0,6.6,0.0,96751
18-07-2013,20.9,88.0,1.0,3.7,0.0,96751
19-07-2013,21.3,83.0,0.0,1.8,0.0,96751
20-07-2013,20.8,86.0,0.0,6.1,0.0,96751
21-07-2013,20.4,94.0,32.0,1.4,0.0,96751
22-07-2013,19.3,95.0,26.0,2.6,0.0,96751
23-07-2013,22.4,80.0,34.0,0.0,1.0,96751
25-07-2013,22.5,74.0,3.0,3.0,2.0,96751
26-07-2013,22.0,85.0,1.0,3.3,0.0,96751
27-07-2013,21.1,86.0,0.0,6.8,0.0,96751
28-07-2013,21.7,89.0,7.0,3.8,0.0,96751
29-07-2013,20.9,86.0,0.0,1.0,0.0,96751
30-07-2013,20.7,86.0,0.0,2.5,1.0,96751
31-07-2013,20.4,90.0,1.0,4.6,0.0,96751
01-08-2013,20.8,90.0,26.0,2.6,0.0,96751
02-08-2013,20.9,89.0,10.0,5.8,1.0,96751
03-08-2013,21.1,89.0,32.0,5.7,0.0,96751
04-08-2013,20.9,82.0,0.0,6.2,0.0,96751
05-08-2013,20.9,84.0,0.0,4.9,0.0,96751
06-08-2013,21.5,88.0,0.0,1.2,0.0,96751
08-08-2013,21.5,82.0,11.0,2.0,1.0,96751
09-08-2013,21.3,79.0,0.0,7.4,0.0,96751
10-08-2013,21.5,79.0,0.0,7.0,1.0,96751
12-08-2013,21.3,86.0,4.0,7.3,1.0,96751
13-08-2013,19.8,74.0,0.0,8.0,0.0,96751
14-08-2013,20.1,78.0,0.0,8.0,1.0,96751
15-08-2013,22.2,77.0,0.0,7.9,1.0,96751
16-08-2013,21.8,82.0,0.0,7.7,0.0,96751
17-08-2013,21.3,87.0,2.0,7.7,0.0,96751
18-08-2013,21.4,86.0,7.0,4.2,0.0,96751
19-08-2013,20.1,79.0,3.0,6.0,1.0,96751
20-08-2013,21.0,80.0,0.0,8.0,0.0,96751
21-08-2013,21.2,78.0,0.0,6.6,0.0,96751
22-08-2013,21.2,76.0,0.0,6.2,0.0,96751
23-08-2013,22.0,74.0,0.0,8.0,0.0,96751
24-08-2013,21.3,74.0,0.0,8.0,0.0,96751
25-08-2013,20.9,76.0,0.0,7.8,0.0,96751
26-08-2013,21.1,74.0,0.0,7.4,0.0,96751
27-08-2013,21.5,78.0,0.0,8.0,0.0,96751
28-08-2013,21.8,81.0,0.0,8.0,1.0,96751
29-08-2013,21.1,87.0,0.0,6.1,0.0,96751
30-08-2013,21.1,90.0,2.0,4.0,0.0,96751
31-08-2013,21.2,89.0,34.0,6.1,0.0,96751
01-09-2013,22.4,76.0,1.0,5.8,0.0,96751
02-09-2013,22.1,82.0,0.0,7.3,0.0,96751
03-09-2013,21.6,78.0,0.0,6.4,0.0,96751
07-09-2013,20.6,83.0,0.0,4.2,0.0,96751
08-09-2013,20.9,82.0,1.0,4.2,0.0,96751
13-09-2013,21.6,84.0,0.0,9.3,1.0,96751
16-09-2013,20.7,91.0,6.6,4.5,1.0,96751
17-09-2013,20.5,90.0,7.2,2.5,0.0,96751
18-09-2013,21.2,90.0,0.5,4.5,0.0,96751
19-09-2013,21.1,91.0,7.3,3.2,1.0,96751
20-09-2013,20.6,91.0,12.9,4.8,1.0,96751
21-09-2013,21.9,87.0,2.4,4.4,1.0,96751
22-09-2013,21.5,82.0,5.2,6.8,0.0,96751
26-09-2013,21.9,76.0,0.0,8.9,0.0,96751
27-09-2013,21.7,85.0,2.4,7.8,1.0,96751
28-09-2013,21.6,86.0,1.5,6.2,1.0,96751
29-09-2013,21.3,84.0,0.0,3.8,1.0,96751
30-09-2013,20.6,87.0,19.1,8.9,0.0,96751
02-10-2013,21.6,90.0,2.6,4.2,1.0,96751
03-10-2013,20.7,87.0,15.7,5.3,0.0,96751
04-10-2013,21.0,80.0,14.7,7.1,1.0,96751
06-10-2013,22.0,81.0,0.5,7.4,1.0,96751
07-10-2013,20.8,86.0,4.2,8.3,1.0,96751
09-10-2013,21.3,80.0,4.5,6.2,1.0,96751
12-10-2013,22.0,84.0,9.5,8.0,1.0,96751
13-10-2013,20.3,92.0,0.6,7.0,0.0,96751
14-10-2013,20.9,83.0,39.0,1.0,1.0,96751
19-10-2013,21.9,88.0,5.6,9.2,1.0,96751
20-10-2013,21.5,90.0,32.7,4.8,0.0,96751
22-10-2013,21.4,85.0,0.9,4.7,0.0,96751
24-10-2013,20.9,88.0,5.6,5.2,0.0,96751
25-10-2013,22.3,82.0,1.3,4.6,1.0,96751
28-10-2013,20.8,91.0,7.0,6.2,0.0,96751
30-10-2013,21.6,86.0,4.1,5.8,1.0,96751
31-10-2013,21.0,90.0,4.5,6.2,0.0,96751
01-11-2013,21.3,88.0,0.5,2.1,1.0,96751
04-11-2013,21.4,90.0,36.7,6.1,1.0,96751
05-11-2013,21.6,91.0,25.0,3.2,0.0,96751
06-11-2013,21.9,89.0,3.4,3.5,1.0,96751
