tanggal,suhu_rata,kelembapan,lama_penyinaran,curah_hujan,angin
2009-08-28,27.8,68,11.842333333333334,0.1,13.0
2009-08-29,27.3,71,10.952702777777779,0.3,9.4
2009-08-30,28.2,66,11.688958333333334,0.0,15.8
2009-08-31,28.0,68,11.834666666666667,0.0,11.2
2009-09-01,28.2,69,11.831999999999999,1.4,12.6
2009-09-02,27.4,72,11.689569444444444,0.9,10.1
2009-09-03,28.1,67,10.469752777777778,0.3,13.4
2009-09-04,28.3,65,11.82381111111111,0.2,10.3
2009-09-05,27.5,70,10.627588888888889,0.6,11.7
2009-09-06,27.7,71,11.424583333333333,0.1,9.7
2009-09-07,28.1,67,11.815577777777778,0.0,16.4
2009-09-08,28.2,66,11.812858333333333,0.0,16.3
2009-09-09,28.8,62,11.81003611111111,0.0,10.9
2009-09-10,28.6,66,11.807102777777777,0.8,12.2
2009-09-11,28.7,67,11.804072222222223,0.5,13.5
2009-09-12,28.8,64,11.80096111111111,0.0,15.0
2009-09-13,28.7,63,11.797780555555557,0.0,14.9
2009-09-14,28.9,61,11.794547222222223,0.0,19.1
2009-09-15,28.8,64,11.3124,0.2,14.5
2009-09-16,27.5,75,11.0,8.6,13.2
2009-09-17,27.3,77,11.186530555555557,3.4,14.3
2009-09-18,27.6,75,11.57378611111111,2.0,10.6
2009-09-19,27.7,74,11.778063888888889,0.8,10.5
2009-09-20,28.3,66,11.774805555555556,0.4,7.9
2009-09-21,27.8,61,11.051758333333334,0.4,11.9
2009-09-22,27.9,62,11.065519444444446,0.1,9.7
2009-09-23,28.5,61,11.765366666666667,0.0,9.9
2009-09-24,28.4,63,11.762380555555556,0.0,9.9
2009-09-25,28.3,68,11.583913888888889,4.8,11.9
2009-09-26,28.6,67,11.405533333333333,0.4,11.2
2009-09-27,28.5,63,11.754097222222223,0.1,9.3
2009-09-28,28.8,61,11.751594444444445,0.0,13.1
2009-09-29,28.6,59,11.749091666666667,0.0,13.1
2009-09-30,28.7,59,11.591166666666666,0.0,9.4
2009-10-01,28.7,65,11.65702777777778,0.7,10.1
2009-10-02,28.4,68,11.20826111111111,0.7,10.0
2009-10-03,27.2,78,11.016625,20.0,12.1
2009-10-04,26.5,84,11.270244444444444,6.8,11.5
2009-10-05,26.4,83,11.008447222222223,2.9,11.4
2009-10-06,26.2,83,11.176538888888889,7.7,6.9
2009-10-07,26.7,79,11.08653611111111,2.1,8.6
2009-10-08,27.3,76,11.475105555555555,1.7,11.9
2009-10-09,27.7,72,11.605825000000001,0.0,10.1
2009-10-10,27.3,77,11.723997222222222,2.1,11.5
2009-10-11,27.4,76,11.350322222222223,2.0,7.2
2009-10-12,27.3,76,11.0,3.2,11.8
2009-10-13,27.0,77,10.28225,2.9,11.2
2009-10-14,27.0,77,11.718155555555557,2.7,12.1
2009-10-15,27.0,76,10.916483333333332,3.5,13.4
2009-10-16,28.0,71,11.76996388888889,0.0,9.8
2009-10-17,27.5,75,11.715783333333333,0.7,9.8
2009-10-18,27.5,75,11.683805555555555,0.6,10.5
2009-10-19,28.8,65,11.68501111111111,0.1,21.1
2009-10-20,28.9,64,11.758441666666666,0.0,18.9
2009-10-21,28.3,68,11.728216666666667,0.2,13.4
2009-10-22,28.4,67,11.661819444444445,0.4,11.5
2009-10-23,27.9,70,11.034983333333335,2.6,12.1
2009-10-24,27.8,72,11.331808333333333,3.9,11.4
2009-10-25,28.7,67,11.691736111111112,0.0,17.3
2009-10-26,28.3,68,11.657325,1.1,12.4
2009-10-27,29.0,64,11.812661111111112,0.2,11.3
2009-10-28,29.2,62,11.787208333333332,0.7,13.5
2009-10-29,28.2,70,11.390747222222222,2.2,12.4
2009-10-30,28.8,64,11.653730555555555,0.0,12.7
2009-10-31,28.0,70,11.454447222222223,3.6,12.3
2009-11-01,28.6,66,11.432288888888888,0.1,11.7
2009-11-02,28.8,65,11.747977777777779,0.0,18.3
2009-11-03,28.7,68,12.014652777777778,1.1,16.9
2009-11-04,29.3,67,11.783286111111112,0.8,18.9
2009-11-05,29.2,67,11.849452777777778,0.4,14.1
2009-11-06,28.7,67,11.382236111111112,0.4,7.8
2009-11-07,28.5,72,11.431436111111111,2.2,14.0
2009-11-08,28.8,69,11.782108333333332,0.8,16.6
2009-11-09,27.5,79,11.049908333333333,5.2,14.8
2009-11-10,27.2,81,11.244836111111113,11.0,12.8
2009-11-11,27.5,79,11.563183333333333,3.9,8.5
2009-11-12,27.1,83,7.574580555555556,7.3,16.0
2009-11-13,26.5,85,9.157941666666666,18.0,10.3
2009-11-14,26.1,85,6.975905555555555,6.9,12.3
2009-11-15,26.9,83,11.356680555555556,5.4,8.4
2009-11-16,26.4,85,11.050505555555555,9.7,11.7
2009-11-17,25.8,88,6.650563888888889,11.1,11.4
2009-11-18,24.9,89,1.1789166666666668,44.4,11.6
2009-11-19,24.9,90,5.282752777777778,27.6,9.2
2009-11-20,25.3,89,1.9301416666666666,19.4,13.2
2009-11-21,24.7,92,0.28165555555555555,29.3,11.1
2009-11-22,24.8,85,2.1801944444444445,6.1,19.3
2009-11-23,25.6,81,6.1534861111111105,0.2,18.0
2009-11-24,26.0,84,10.041597222222222,7.3,17.4
2009-11-25,25.1,89,5.0310999999999995,17.9,10.0
2009-11-26,25.8,84,8.877480555555556,3.8,6.5
2009-11-27,26.0,84,10.716019444444443,0.8,7.9
2009-11-28,26.4,85,11.042438888888888,21.2,10.2
2009-11-29,26.2,85,7.727683333333333,4.0,17.0
2009-11-30,26.3,83,10.520383333333333,5.3,15.0
2009-12-01,26.7,82,11.874916666666666,0.7,14.1
2009-12-02,26.4,84,10.491238888888889,12.2,7.6
2009-12-03,26.2,86,12.012508333333333,9.3,12.9
2009-12-04,26.0,87,11.452113888888888,8.0,7.9
2009-12-05,25.8,87,11.182969444444446,8.2,12.2
2009-12-06,25.5,89,10.575044444444446,24.2,12.5
2009-12-07,25.6,89,10.375536111111112,11.2,9.0
2009-12-08,26.1,85,11.799211111111113,3.4,10.2
2009-12-09,26.2,86,10.861727777777778,6.9,12.3
2009-12-10,26.4,85,11.766394444444444,3.0,9.9
2009-12-11,26.8,83,11.956933333333334,2.6,12.7
2009-12-12,26.6,84,11.965297222222222,4.3,12.0
2009-12-13,26.8,84,11.973605555555556,3.8,12.6
2009-12-14,26.7,84,11.981827777777779,9.9,12.2
2009-12-15,26.6,85,10.06418611111111,11.5,12.5
2009-12-16,26.3,85,11.99793611111111,2.5,9.7
2009-12-17,26.2,84,11.573516666666668,0.7,12.1
2009-12-18,26.9,79,12.0,0.0,8.5
2009-12-19,27.1,75,12.0,0.0,11.2
2009-12-20,26.6,78,12.0,0.0,10.8
2009-12-21,25.9,85,12.0,2.5,11.8
2009-12-22,25.6,88,6.561213888888888,12.4,9.5
2009-12-23,25.8,88,6.444311111111111,6.4,10.2
2009-12-24,26.1,87,10.242149999999999,11.5,13.5
2009-12-25,25.7,89,6.1552500000000006,19.0,11.4
2009-12-26,25.4,89,4.122305555555555,11.1,12.2
2009-12-27,25.7,89,9.625819444444444,10.3,13.3
2009-12-28,25.5,88,5.572658333333333,7.0,11.7
2009-12-29,25.9,88,10.85251388888889,6.6,8.4
2009-12-30,25.4,88,8.191572222222222,8.4,11.4
2009-12-31,25.3,88,3.8210333333333333,5.5,14.4
2010-01-01,26.2,82,7.172655555555556,4.0,16.0
2010-01-02,26.5,83,9.0,6.5,14.7
2010-01-03,26.4,84,10.982783333333332,7.6,12.6
2010-01-04,27.1,82,11.900958333333332,0.9,19.3
2010-01-05,26.1,85,6.871563888888889,14.3,15.9
2010-01-06,25.8,85,6.838330555555556,13.2,16.2
2010-01-07,26.5,81,11.167305555555556,3.4,11.8
2010-01-08,25.0,90,4.950141666666666,14.0,12.7
2010-01-09,25.1,89,8.220466666666667,22.4,9.3
2010-01-10,25.6,86,9.447402777777778,7.7,12.9
2010-01-11,26.0,85,10.499302777777777,6.2,14.0
2010-01-12,25.4,84,7.617308333333334,11.1,19.8
2010-01-13,24.5,91,0.5296027777777778,14.0,14.5
2010-01-14,25.0,87,10.29768611111111,9.7,20.3
2010-01-15,24.5,89,2.1808666666666667,8.2,13.0
2010-01-16,25.3,86,9.519155555555555,8.7,16.9
2010-01-17,25.5,86,11.072944444444444,3.8,17.6
2010-01-18,25.8,85,12.0,3.2,15.9
2010-01-19,25.2,89,8.850822222222222,21.0,16.6
2010-01-20,25.4,89,9.399475,6.6,12.3
2010-01-21,25.9,86,9.636066666666666,11.6,13.4
2010-01-22,25.6,87,9.04365,12.7,13.7
2010-01-23,26.0,85,11.051980555555556,17.0,12.3
2010-01-24,26.0,86,10.848122222222221,3.2,16.0
2010-01-25,25.5,88,3.1196305555555557,6.5,13.0
2010-01-26,25.8,86,11.786155555555556,6.0,12.9
2010-01-27,25.9,87,11.0,9.1,12.9
2010-01-28,25.8,86,10.201883333333333,13.1,12.8
2010-01-29,26.0,86,12.0,9.5,13.8
2010-01-30,25.3,90,4.923111111111111,13.3,13.2
2010-01-31,25.6,86,5.928452777777778,8.7,13.2
2010-02-01,26.1,85,7.084930555555555,6.9,9.5
2010-02-02,26.6,83,11.088127777777778,3.4,13.6
2010-02-03,26.6,84,11.914588888888888,7.9,10.3
2010-02-04,26.0,88,11.638952777777778,15.1,11.3
2010-02-05,25.7,90,8.548283333333334,11.4,11.7
2010-02-06,25.8,87,5.577138888888889,6.2,8.9
2010-02-07,26.2,87,11.112241666666666,6.3,9.8
2010-02-08,26.2,88,11.267516666666666,8.9,9.9
2010-02-09,26.4,86,11.477097222222223,9.8,12.7
2010-02-10,27.0,85,11.639008333333333,3.4,11.4
2010-02-11,26.8,87,10.381216666666665,6.2,9.0
2010-02-12,26.7,88,11.88346111111111,11.1,12.8
2010-02-13,25.8,91,6.958991666666666,17.7,10.6
2010-02-14,25.7,89,5.165194444444444,7.9,7.9
2010-02-15,26.3,86,11.96566111111111,17.3,11.3
2010-02-16,26.0,91,11.154244444444444,14.2,10.9
2010-02-17,26.1,89,8.484369444444445,8.6,11.0
2010-02-18,25.4,91,5.413016666666667,30.1,14.1
2010-02-19,24.9,92,3.0940638888888885,22.0,11.0
2010-02-20,25.9,87,10.02131388888889,9.8,15.2
2010-02-21,26.5,86,11.957744444444444,5.3,12.7
2010-02-22,26.6,86,9.773102777777778,2.7,10.7
2010-02-23,26.7,87,7.540405555555555,6.4,8.7
2010-02-24,26.4,88,10.506016666666667,13.8,13.8
2010-02-25,25.8,90,8.150197222222221,6.8,13.9
2010-02-26,26.8,86,11.75793611111111,0.7,8.7
2010-02-27,27.0,85,11.929013888888887,4.8,9.7
2010-02-28,27.0,86,9.801427777777777,10.4,8.2
2010-03-01,27.1,84,11.10563888888889,11.2,9.4
2010-03-02,26.7,88,10.333183333333332,12.9,10.0
2010-03-03,26.7,89,10.414375,3.7,10.0
2010-03-04,26.9,87,9.958763888888889,6.9,9.5
2010-03-05,26.1,90,5.315558333333333,7.0,10.5
2010-03-06,26.8,88,10.0,5.7,11.2
2010-03-07,26.5,88,10.094602777777778,9.4,9.3
2010-03-08,26.4,88,8.961927777777777,13.1,7.9
2010-03-09,26.2,88,10.3316,15.3,10.3
2010-03-10,25.6,90,5.932236111111111,12.9,11.1
2010-03-11,25.4,90,6.5095527777777775,9.7,17.0
2010-03-12,26.3,83,11.967247222222221,1.4,9.7
2010-03-13,26.8,84,11.968927777777777,1.3,10.3
2010-03-14,26.4,86,11.89925,7.9,14.4
2010-03-15,26.2,88,11.399155555555556,9.6,11.5
2010-03-16,25.1,92,2.4064055555555552,21.4,10.4
2010-03-17,25.3,92,2.6858805555555554,18.8,13.0
2010-03-18,25.8,87,6.576313888888889,3.1,9.2
2010-03-19,26.3,87,11.253594444444445,11.1,9.3
2010-03-20,26.0,89,7.636699999999999,22.2,7.4
2010-03-21,25.8,89,10.385,14.3,9.9
2010-03-22,26.4,85,10.074633333333333,2.5,16.9
2010-03-23,26.3,87,9.767175,6.0,8.6
2010-03-24,26.6,86,11.008244444444445,11.7,8.7
2010-03-25,26.3,88,11.535430555555557,10.1,9.8
2010-03-26,26.2,89,7.289797222222222,9.7,8.7
2010-03-27,26.3,88,7.731741666666667,9.5,8.7
2010-03-28,25.9,91,3.0229250000000003,13.7,13.8
2010-03-29,25.7,91,8.242019444444445,23.8,12.0
2010-03-30,25.4,88,0.0,9.5,11.1
2010-03-31,25.9,88,9.865405555555554,5.7,7.2
2010-04-01,26.9,84,10.347333333333333,0.9,10.2
2010-04-02,26.6,85,11.058427777777776,10.9,13.3
2010-04-03,26.5,81,7.696633333333334,0.5,11.8
2010-04-04,27.3,81,11.455111111111112,1.8,11.1
2010-04-05,27.3,83,11.653863888888889,1.3,8.9
2010-04-06,26.9,85,11.886258333333332,8.3,6.5
2010-04-07,27.1,85,8.123144444444444,11.1,6.0
2010-04-08,26.9,86,10.686477777777778,3.8,7.6
2010-04-09,27.2,84,10.132211111111111,1.9,11.2
2010-04-10,26.5,86,11.838952777777779,7.1,11.2
2010-04-11,27.0,85,9.947372222222223,4.3,13.1
2010-04-12,27.3,83,11.165211111111113,0.1,7.7
2010-04-13,27.3,83,11.835105555555554,0.1,10.9
2010-04-14,26.7,88,10.5321,14.1,9.2
2010-04-15,26.6,88,9.769947222222221,9.3,11.4
2010-04-16,26.3,82,8.151808333333333,5.4,17.3
2010-04-17,26.5,78,10.559872222222223,0.0,12.1
2010-04-18,26.6,82,11.647227777777777,0.9,15.9
2010-04-19,26.7,81,11.577505555555554,0.3,17.3
2010-04-20,26.9,83,11.5901,0.4,13.4
2010-04-21,26.7,85,10.91821388888889,2.4,13.9
2010-04-22,27.0,85,10.17292222222222,1.3,16.2
2010-04-23,27.3,81,11.773383333333333,0.0,15.2
2010-04-24,27.9,79,11.0,0.3,11.8
2010-04-25,27.5,81,11.544669444444445,0.9,10.8
2010-04-26,27.7,82,11.7569,1.4,10.4
2010-04-27,27.6,80,11.02201111111111,0.8,8.1
2010-04-28,27.6,74,11.489905555555557,0.0,9.4
2010-04-29,27.0,83,11.161086111111112,5.4,8.0
2010-04-30,27.5,81,11.737055555555555,0.1,14.3
2010-05-01,28.0,80,11.700705555555556,0.7,17.7
2010-05-02,27.7,81,11.103352777777777,1.3,12.1
2010-05-03,27.4,82,11.707983333333333,1.1,13.5
2010-05-04,26.7,86,10.828180555555555,5.4,17.2
2010-05-05,26.6,86,6.997983333333334,6.1,16.6
2010-05-06,27.8,78,11.713194444444444,0.2,12.1
2010-05-07,27.4,83,11.384933333333334,4.5,11.8
2010-05-08,26.5,90,6.2470944444444445,9.2,12.5
2010-05-09,26.8,86,11.390033333333333,4.2,8.7
2010-05-10,26.8,87,10.87701388888889,5.9,9.2
2010-05-11,26.5,89,10.124133333333333,13.1,7.6
2010-05-12,26.5,88,9.355163888888887,11.0,13.5
2010-05-13,26.8,87,9.938611111111111,15.9,8.3
2010-05-14,26.7,88,9.748694444444446,8.2,6.9
2010-05-15,26.5,88,9.960955555555556,6.7,9.2
2010-05-16,26.5,90,5.984816666666667,12.9,11.2
2010-05-17,26.7,88,10.127144444444445,5.6,9.0
2010-05-18,27.0,86,11.476844444444444,1.6,8.2
2010-05-19,26.8,86,11.478516666666668,1.4,9.9
2010-05-20,26.6,89,10.897222222222222,5.5,7.3
2010-05-21,26.7,86,11.550186111111111,6.5,7.2
2010-05-22,26.7,87,11.27673888888889,12.8,8.8
2010-05-23,26.5,89,11.138208333333335,8.4,7.7
2010-05-24,26.3,88,10.213408333333332,4.7,8.4
2010-05-25,26.6,88,10.482222222222223,1.9,10.7
2010-05-26,26.6,87,10.682169444444444,6.3,7.9
2010-05-27,25.8,92,2.5223527777777774,9.0,7.6
2010-05-28,26.3,89,7.684411111111111,1.5,11.2
2010-05-29,26.3,88,10.719997222222222,6.6,7.9
2010-05-30,26.2,88,10.234247222222223,5.2,12.5
2010-05-31,26.0,89,10.668199999999999,11.9,12.0
2010-06-01,26.5,87,11.330016666666666,9.1,6.6
2010-06-02,26.8,86,10.841825,1.5,10.2
2010-06-03,27.0,86,8.775077777777778,1.4,8.4
2010-06-04,26.1,89,10.18543611111111,7.9,10.9
2010-06-05,26.1,90,9.742747222222222,11.1,10.4
2010-06-06,25.7,90,5.762613888888889,2.1,5.5
2010-06-07,25.8,91,9.756438888888889,13.4,8.2
2010-06-08,25.6,90,5.425808333333333,15.8,8.4
2010-06-09,26.1,87,5.9988777777777775,3.1,8.2
2010-06-10,26.9,83,10.436447222222222,0.1,8.7
2010-06-11,26.7,86,10.929772222222223,4.7,12.8
2010-06-12,26.3,87,9.046352777777777,3.2,10.9
2010-06-13,26.5,85,11.204894444444445,0.0,11.2
2010-06-14,26.5,87,8.926599999999999,3.8,12.6
2010-06-15,26.1,89,11.05496388888889,13.0,8.0
2010-06-16,24.8,92,3.7012138888888892,8.5,13.4
2010-06-17,25.0,90,1.7222,1.0,7.4
2010-06-18,25.6,87,8.982730555555555,3.9,8.8
2010-06-19,24.9,90,9.975613888888889,8.6,14.8
2010-06-20,25.5,87,10.725866666666667,2.0,18.2
2010-06-21,26.4,84,11.64476111111111,0.2,10.1
2010-06-22,26.4,82,11.644822222222222,0.0,9.4
2010-06-23,25.7,83,10.804836111111111,0.2,8.3
2010-06-24,25.1,90,6.866402777777777,8.6,6.1
2010-06-25,25.0,90,8.534766666666666,10.2,7.4
2010-06-26,25.1,90,9.522533333333334,3.9,7.6
2010-06-27,25.7,86,11.646705555555556,0.8,7.0
2010-06-28,25.6,87,5.920561111111112,1.6,8.6
2010-06-29,25.2,90,8.295288888888889,6.7,12.5
2010-06-30,25.7,88,10.631041666666667,2.3,15.5
2010-07-01,25.8,88,10.021344444444443,4.0,12.8
2010-07-02,25.6,88,11.315258333333333,8.5,9.4
2010-07-03,25.7,86,10.56928888888889,15.1,9.0
2010-07-04,26.0,84,10.470455555555555,0.8,7.6
2010-07-05,25.7,87,11.093602777777779,2.7,8.7
2010-07-06,26.1,86,9.664547222222224,5.0,8.9
2010-07-07,25.8,89,10.973441666666666,5.0,8.6
2010-07-08,25.3,89,8.427377777777778,18.0,9.1
2010-07-09,25.4,86,11.569513888888888,6.8,7.7
2010-07-10,25.3,87,10.112088888888888,4.8,12.9
2010-07-11,25.5,87,11.326919444444446,3.6,8.9
2010-07-12,25.7,87,11.414252777777778,8.5,7.0
2010-07-13,25.2,89,10.632719444444446,6.3,9.0
2010-07-14,25.2,90,10.55253611111111,2.7,9.4
2010-07-15,25.2,89,10.509494444444444,6.3,9.3
2010-07-16,24.8,93,1.4084722222222221,8.1,8.8
2010-07-17,25.0,91,8.050616666666667,13.8,7.6
2010-07-18,25.0,90,10.017025,26.0,9.7
2010-07-19,25.2,90,9.371680555555557,9.3,8.0
2010-07-20,25.8,86,11.224230555555556,0.2,7.3
2010-07-21,25.5,90,10.806730555555557,4.0,8.4
2010-07-22,25.3,86,11.662958333333334,1.6,7.9
2010-07-23,25.7,84,11.62405,0.0,9.4
2010-07-24,25.6,83,11.702366666666666,0.0,8.6
2010-07-25,25.8,80,10.002025,0.1,10.4
2010-07-26,25.7,86,10.600683333333333,24.7,9.1
2010-07-27,24.6,93,4.265538888888889,42.6,10.5
2010-07-28,25.1,88,4.478827777777778,7.1,6.1
2010-07-29,25.8,86,10.980030555555556,2.5,10.3
2010-07-30,26.0,85,11.723547222222221,0.9,13.7
2010-07-31,26.2,81,11.656072222222223,0.0,8.2
2010-08-01,25.7,83,11.724499999999999,0.1,6.2
2010-08-02,25.6,83,11.657519444444445,0.4,8.0
2010-08-03,25.8,82,11.739372222222222,0.0,8.6
2010-08-04,25.3,87,10.817002777777777,9.6,7.7
2010-08-05,25.6,86,10.619430555555555,6.0,7.5
2010-08-06,25.7,86,10.093402777777778,11.9,6.9
2010-08-07,25.6,86,11.542913888888888,0.8,8.4
2010-08-08,25.8,84,11.76057222222222,0.4,8.2
2010-08-09,26.2,81,11.670247222222223,0.1,10.0
2010-08-10,26.4,81,11.769388888888889,0.0,12.4
2010-08-11,25.8,86,10.717600000000001,8.3,13.7
2010-08-12,26.4,85,11.212505555555556,2.7,13.2
2010-08-13,26.2,87,11.30883888888889,5.8,15.4
2010-08-14,25.6,89,11.553483333333334,5.3,10.5
2010-08-15,25.5,89,10.427008333333335,4.9,9.4
2010-08-16,25.6,89,10.827769444444444,8.3,8.9
2010-08-17,25.4,88,11.720583333333334,4.8,6.5
2010-08-18,25.5,87,11.638486111111112,2.4,8.7
2010-08-19,25.7,86,11.44568888888889,5.5,9.9
2010-08-20,25.9,86,11.535311111111112,5.6,7.6
2010-08-21,26.1,83,11.326055555555556,2.8,8.7
2010-08-22,26.2,82,11.556572222222224,0.6,8.4
2010-08-23,26.4,83,9.154499999999999,0.8,11.4
2010-08-24,26.4,86,10.694919444444444,3.1,11.8
2010-08-25,26.2,85,11.157186111111113,3.8,10.1
2010-08-26,25.7,89,11.042961111111111,9.1,10.7
2010-08-27,25.6,87,11.231491666666667,2.9,9.3
2010-08-28,25.6,87,11.623755555555555,5.8,8.5
2010-08-29,25.9,84,11.840152777777778,0.4,9.2
2010-08-30,26.0,83,11.837772222222224,1.2,11.8
2010-08-31,25.9,84,11.819222222222221,1.8,11.3
2010-09-01,25.9,84,11.68912222222222,3.9,8.5
2010-09-02,26.1,84,11.299444444444445,4.7,9.5
2010-09-03,25.8,87,11.827994444444444,8.9,10.5
2010-09-04,26.1,83,11.0,1.1,8.9
2010-09-05,25.3,89,9.078244444444444,15.5,13.0
2010-09-06,24.9,91,1.4322611111111112,8.7,6.6
2010-09-07,25.7,86,10.672608333333333,8.1,10.2
2010-09-08,25.3,88,8.645377777777778,12.4,7.0
2010-09-09,25.7,84,9.922588888888889,7.5,6.8
2010-09-10,25.6,86,9.124425,1.1,8.7
2010-09-11,26.0,85,10.936311111111111,5.5,8.4
2010-09-12,26.2,85,11.353552777777779,0.8,5.8
2010-09-13,25.8,88,9.305675,6.0,8.7
2010-09-14,25.9,86,11.375580555555555,1.5,8.9
2010-09-15,25.4,89,8.381208333333333,14.2,8.0
2010-09-16,25.4,88,4.196825,11.8,6.4
2010-09-17,25.7,86,10.387794444444443,4.5,7.6
2010-09-18,25.8,87,11.563322222222222,2.2,10.0
2010-09-19,26.0,88,9.74331111111111,2.2,10.2
2010-09-20,26.0,86,11.062211111111111,8.8,8.1
2010-09-21,26.1,87,11.0,5.5,8.3
2010-09-22,25.3,89,10.167797222222221,10.6,10.5
2010-09-23,25.6,88,11.06631388888889,9.0,9.2
2010-09-24,25.9,87,11.067688888888888,7.0,7.1
2010-09-25,24.9,91,2.3206333333333333,11.8,11.5
2010-09-26,25.8,86,3.7889305555555555,5.9,8.1
2010-09-27,25.9,87,10.913558333333333,5.4,11.3
2010-09-28,26.2,85,9.761933333333333,1.2,9.0
2010-09-29,26.1,85,11.589224999999999,4.1,9.1
2010-09-30,26.1,86,11.462272222222222,2.3,8.3
2010-10-01,26.4,84,11.744327777777778,0.6,7.5
2010-10-02,26.3,87,11.079516666666667,11.0,9.1
2010-10-03,25.6,91,5.524249999999999,9.3,14.4
2010-10-04,26.0,89,9.910027777777778,4.1,14.0
2010-10-05,26.2,88,6.640622222222222,2.0,6.6
2010-10-06,26.5,87,10.324133333333332,12.5,10.9
2010-10-07,26.0,88,10.228466666666668,18.8,8.0
2010-10-08,25.6,88,11.355461111111111,17.1,10.0
2010-10-09,25.4,86,11.411983333333334,1.3,9.4
2010-10-10,25.5,77,11.671838888888889,0.0,8.1
2010-10-11,25.2,75,11.722619444444444,0.0,10.1
2010-10-12,25.9,78,11.612177777777777,0.8,7.5
2010-10-13,25.9,87,10.779030555555556,19.5,9.3
2010-10-14,25.4,87,8.751027777777779,3.2,9.7
2010-10-15,26.1,83,11.1599,4.0,10.4
2010-10-16,26.2,83,9.652266666666668,2.5,7.5
2010-10-17,26.5,82,9.108655555555556,0.6,7.6
2010-10-18,26.1,84,9.924269444444445,8.0,11.7
2010-10-19,26.1,84,10.747047222222223,6.6,9.1
2010-10-20,26.0,85,10.021333333333335,2.6,9.4
2010-10-21,26.3,84,11.360613888888889,4.8,9.2
2010-10-22,26.5,84,8.987244444444444,3.7,7.8
2010-10-23,25.7,88,7.198691666666667,17.4,8.2
2010-10-24,26.0,87,10.34773888888889,14.5,10.4
2010-10-25,25.1,91,4.595611111111111,24.4,10.1
2010-10-26,25.5,88,6.863047222222223,17.6,11.9
2010-10-27,25.6,87,10.0,13.1,10.6
2010-10-28,25.0,90,3.996961111111111,7.9,9.2
2010-10-29,25.5,88,10.831333333333333,2.2,7.3
2010-10-30,25.3,89,8.008155555555556,7.6,8.4
2010-10-31,26.1,83,7.411444444444444,0.3,13.6
2010-11-01,26.4,78,11.101283333333335,0.8,11.0
2010-11-02,26.3,81,10.399516666666667,4.2,12.4
2010-11-03,26.4,84,9.0,4.3,7.8
2010-11-04,25.7,86,5.32515,10.2,14.1
2010-11-05,25.7,84,3.2537111111111114,5.1,16.5
2010-11-06,26.6,79,10.376613888888889,0.0,13.0
2010-11-07,25.5,86,7.860352777777778,14.9,14.1
2010-11-08,25.3,86,6.725408333333334,6.7,18.3
2010-11-09,26.4,83,6.926352777777778,11.5,12.4
2010-11-10,25.8,87,7.242227777777778,9.8,8.6
2010-11-11,25.6,88,11.495899999999999,6.4,17.0
2010-11-12,25.2,88,8.856269444444445,15.5,14.1
2010-11-13,24.4,92,3.455977777777778,59.1,8.5
2010-11-14,25.6,87,8.925266666666666,4.2,9.8
2010-11-15,25.7,88,9.73865,9.5,10.0
2010-11-16,25.4,90,9.063919444444444,8.7,8.0
2010-11-17,25.9,86,11.0,6.3,8.7
2010-11-18,26.3,84,11.946219444444445,3.3,6.8
2010-11-19,26.1,85,10.806477777777777,13.0,8.0
2010-11-20,26.1,86,11.577713888888889,4.3,10.7
2010-11-21,26.1,85,10.479705555555556,8.1,9.6
2010-11-22,26.1,88,11.687477777777778,5.0,8.4
2010-11-23,26.0,87,10.0,11.4,9.7
2010-11-24,25.5,90,10.536388888888888,13.0,11.2
2010-11-25,25.7,88,5.440033333333333,8.0,10.9
2010-11-26,25.9,87,9.007513888888889,8.1,13.0
2010-11-27,25.7,86,10.18273611111111,10.8,7.2
2010-11-28,26.0,86,10.962025,9.6,9.1
2010-11-29,26.0,84,11.859016666666667,7.6,10.7
2010-11-30,26.1,85,11.740144444444443,4.8,14.9
2010-12-01,25.8,85,9.434322222222221,4.3,17.3
2010-12-02,26.2,85,9.564675000000001,5.7,9.7
2010-12-03,25.9,86,9.640122222222223,7.1,12.5
2010-12-04,25.6,87,7.551808333333333,15.9,14.7
2010-12-05,24.9,90,2.8097222222222222,20.0,15.8
2010-12-06,25.5,86,7.203358333333333,11.3,15.8
2010-12-07,25.2,87,3.7615611111111114,8.9,17.2
2010-12-08,25.2,85,8.498055555555556,3.3,19.2
2010-12-09,25.2,83,2.9895805555555555,2.8,15.0
2010-12-10,24.5,89,0.6129777777777777,12.3,16.7
2010-12-11,24.7,88,6.252638888888889,8.2,17.1
2010-12-12,25.6,82,6.632961111111111,0.0,14.8
2010-12-13,26.5,78,11.841658333333333,0.4,16.9
2010-12-14,25.4,89,10.229344444444445,13.3,15.0
2010-12-15,25.4,88,7.256516666666666,13.6,17.7
2010-12-16,25.1,86,7.1575750000000005,9.8,18.4
2010-12-17,25.1,85,3.280216666666667,4.2,16.6
2010-12-18,25.8,82,9.901869444444445,2.2,18.2
2010-12-19,25.8,83,9.663169444444446,11.2,19.4
2010-12-20,24.7,88,8.748516666666667,25.4,16.8
2010-12-21,25.2,84,9.105416666666667,1.6,18.6
2010-12-22,24.4,89,6.114561111111111,13.3,12.9
2010-12-23,24.6,87,7.970011111111111,17.9,14.8
2010-12-24,25.7,85,11.930338888888889,12.5,11.2
2010-12-25,25.9,82,11.40922222222222,0.6,16.6
